,plotID,errorLocation,errorType,errorMsg
132,STREATHAM_S1.4_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
133,STREATHAM_S1.4_P1212_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
134,STREATHAM_S1.4_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
135,STREATHAM_S2.2_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
136,STREATHAM_S2.2_P3412_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
137,STREATHAM_S2.2_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
138,STREATHAM_S2.3_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
139,STREATHAM_S2.3_P2341_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
140,STREATHAM_S2.3_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
141,STREATHAM_S5_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
142,STREATHAM_S5_P1231_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
143,STREATHAM_S5_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
144,STREATHAM_S2.4_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
145,STREATHAM_S2.4_P2341_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
146,STREATHAM_S2.4_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
147,STREATHAM_S1.2_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
148,STREATHAM_S1.2_P1212_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
149,STREATHAM_S1.2_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
150,STREATHAM_S3_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
151,STREATHAM_S3_P3412_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
152,STREATHAM_S3_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
153,STREATHAM_S9.2_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
154,STREATHAM_S9.2_P1212_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
155,STREATHAM_S9.2_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
156,STREATHAM_S2.2_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
